0.2483136E+09  5.250866      4.436368      5.588123     -2.593140      4.738214      2.765093      4.738214      5.504503      4.436368      3.076457      4.508932    
0.2676084E+09  5.022626      4.235539      5.339447     -2.582471      4.713914      2.677086      4.713914      5.264841      4.235539      2.944620      4.299876    
0.2884032E+09  4.799334      4.039438      5.096397     -2.571993      4.689121      2.589340      4.689121      5.030388      4.039438      2.815566      4.096010    
0.3108138E+09  4.580622      3.847761      4.858592     -2.561825      4.663857      2.501630      4.663857      4.800760      3.847761      2.689075      3.897024    
0.3349652E+09  4.357817      3.653242      4.616844     -2.552908      4.638151      2.409137      4.638151      4.566864      3.653242      2.560050      3.695571    
0.3609939E+09  4.159022      3.479453      4.400944     -2.542382      4.612068      2.327355      4.612068      4.358159      3.479453      2.444998      3.515495    
0.3890453E+09  3.955334      3.302140      4.180253     -2.533311      4.585555      2.240394      4.585555      4.144349      3.302140      2.326942      3.332248    
0.4192755E+09  3.757132      3.130015      3.965777     -2.524680      4.558692      2.153963      4.558692      3.936313      3.130015      2.211978      3.154639    
0.4518557E+09  3.564190      2.962884      3.757283     -2.516539      4.531513      2.067966      4.531513      3.733817      2.962884      2.099972      2.982467    
0.4869675E+09  3.376718      2.800911      3.554984     -2.508957      4.504053      1.982565      4.504053      3.537077      2.800911      1.991047      2.815888    
0.5248066E+09  3.194962      2.644294      3.359136     -2.501936      4.476352      1.897961      4.476352      3.346355      2.644294      1.885353      2.655087    
0.5655872E+09  3.019312      2.493337      3.170144     -2.495463      4.448447      1.814461      4.448447      3.162057      2.493337      1.783118      2.500357    
0.6095367E+09  2.849552      2.347845      2.987771     -2.489598      4.420376      1.732024      4.420376      2.983957      2.347845      1.684221      2.351486    
0.6568998E+09  2.686029      2.208084      2.812368     -2.484329      4.392178      1.650960      4.392178      2.812419      2.208084      1.588869      2.208725    
0.7079464E+09  2.528802      2.074078      2.643985     -2.479656      4.363887      1.571420      4.363887      2.647502      2.074078      1.497102      2.072077    
0.7629564E+09  2.378125      1.946010      2.482870     -2.475556      4.335543      1.493686      4.335543      2.489471      1.946010      1.409076      1.941704    
0.8222426E+09  2.234070      1.823909      2.329079     -2.471980      4.307176      1.417941      4.307176      2.338403      1.823909      1.324838      1.817614    
0.8861357E+09  2.096757      1.707841      2.182718     -2.468904      4.278819      1.344406      4.278819      2.194421      1.707841      1.244468      1.699850    
0.9549916E+09  1.966142      1.597736      2.043716     -2.466281      4.250498      1.273205      4.250498      2.057476      1.597736      1.167947      1.588318    
0.1029200E+10  1.842320      1.493636      1.912148     -2.464064      4.222236      1.204553      4.222236      1.927667      1.493636      1.095338      1.483038    
0.1109175E+10  1.725365      1.395563      1.788066     -2.462121      4.194054      1.138660      4.194054      1.805072      1.395563      1.026696      1.384005    
0.1195362E+10  1.615088      1.303328      1.671244     -2.460393      4.165967      1.075559      4.165967      1.689487      1.303328     0.9619142      1.291006    
0.1288249E+10  1.511417      1.216833      1.561583     -2.458867      4.137983      1.015359      4.137983      1.580838      1.216833     0.9009610      1.203924    
0.1388353E+10  1.414235      1.135948      1.458932     -2.457365      4.110109     0.9581369      4.110109      1.479000      1.135948     0.8437755      1.122603    
0.1496233E+10  1.323406      1.060525      1.363123     -2.455851      4.082349     0.9039482      4.082349      1.383829      1.060525     0.7902858      1.046876    
